date,hour,open,high,low,close,volume(BTC),ohlc4,SMA48,average_true_range,EMA9,EMA48,10x short,25x short,50x short,100x short,10x long,25x long,50x long,100x long
2021-01-04 03:00:00,3.0,33499.0,33591.0,33220.5,33581.5,3918925.5095,33473.0,32393.43,762.0,33263.13,32445.46,36754.84,34469.57,33769.68,33433.68,30377.29,32138.29,32771.56,33094.32
2021-01-04 04:00:00,4.0,33581.5,33658.5,33246.5,33319.5,4768317.7882,33451.5,32477.73,738.29,33300.8,32486.52,36796.47,34508.61,33807.92,33471.54,30411.69,32174.69,32808.67,33131.8
2021-01-04 05:00:00,5.0,33320.0,33399.0,32884.5,32907.0,4953272.8,33127.62,32552.18,691.04,33266.17,32512.69,36758.2,34472.71,33772.76,33436.73,30380.06,32141.23,32774.55,33097.34
2021-01-04 06:00:00,6.0,32907.0,33461.5,32891.0,33268.5,10792918.7693,33132.0,32623.51,639.29,33239.34,32537.97,36728.55,34444.91,33745.52,33409.76,30355.56,32115.3,32748.11,33070.64
2021-01-04 07:00:00,7.0,33265.5,33312.0,31676.5,32146.0,16644575.11605,32600.0,32681.76,699.07,33111.47,32540.5,36587.26,34312.4,33615.7,33281.24,30238.78,31991.76,32622.14,32943.42
2021-01-04 08:00:00,8.0,32146.0,32591.5,31450.5,32045.0,6332360.5969,32058.25,32727.93,728.21,32900.82,32520.82,36354.5,34094.12,33401.85,33069.51,30046.42,31788.24,32414.61,32733.85
2021-01-04 09:00:00,9.0,32045.0,32172.0,30222.0,31021.0,14576734.99545,31365.0,32760.64,834.39,32593.66,32473.64,36015.09,33775.81,33090.01,32760.77,29765.9,31491.46,32111.98,32428.24
2021-01-04 10:00:00,10.0,31021.0,31177.5,27700.5,30259.5,30602720.9435,30039.62,32767.44,1002.68,32082.85,32374.29,35450.67,33246.48,32571.42,32247.35,29299.41,30997.93,31608.72,31920.03
2021-01-04 11:00:00,11.0,30259.5,30888.0,29400.0,30729.5,14428413.7318,30319.25,32778.84,1084.75,31730.13,32290.41,35060.92,32880.97,32213.33,31892.82,28977.29,30657.13,31261.21,31569.1
2021-01-04 12:00:00,12.0,30729.5,31425.0,30464.0,31222.0,9898635.0115,30960.12,32792.37,1107.79,31576.13,32236.12,34890.75,32721.38,32056.99,31738.03,28836.65,30508.34,31109.49,31415.88
2021-01-04 13:00:00,13.0,31222.0,31427.0,30594.0,31427.0,5973335.45225,31167.5,32793.64,1098.0,31494.4,32192.5,34800.45,32636.69,31974.01,31655.88,28762.01,30429.38,31028.97,31334.57
2021-01-04 14:00:00,14.0,31427.0,32156.0,31424.0,32137.0,5336653.33785,31786.0,32801.29,1103.57,31552.72,32175.91,34864.89,32697.12,32033.22,31714.5,28815.27,30485.72,31086.43,31392.59
2021-01-04 15:00:00,15.0,32137.0,32214.0,31582.5,31760.5,3401134.4814,31923.5,32808.74,1096.29,31626.88,32165.6,34946.83,32773.97,32108.51,31789.04,28882.99,30557.37,31159.49,31466.37
2021-01-04 16:00:00,16.0,31760.5,31923.0,30709.0,31317.0,6456271.65705,31427.38,32790.7,1137.89,31586.98,32135.47,34902.74,32732.62,32068.0,31748.93,28846.56,30518.82,31120.18,31426.67
2021-01-04 17:00:00,17.0,31317.0,31526.0,30627.0,31007.0,3581845.72015,31119.25,32756.85,1175.64,31493.43,32093.99,34799.37,32635.68,31973.03,31654.9,28761.13,30428.44,31028.01,31333.6
2021-01-04 18:00:00,18.0,31006.5,31432.5,30988.0,31160.5,4972328.76485,31146.88,32719.12,1177.96,31424.12,32055.34,34722.79,32563.86,31902.66,31585.24,28697.83,30361.47,30959.73,31264.64
2021-01-04 19:00:00,19.0,31160.5,31866.0,31080.0,31662.5,4250643.25375,31442.25,32686.15,1197.36,31427.75,32030.31,34726.79,32567.61,31906.34,31588.88,28701.14,30364.97,30963.3,31268.25
2021-01-04 20:00:00,20.0,31662.5,31825.5,31230.5,31261.5,3575686.953,31495.0,32679.29,1199.11,31441.2,32008.46,34741.65,32581.55,31920.0,31602.4,28713.42,30377.97,30976.55,31281.63
2021-01-04 21:00:00,21.0,31261.5,31590.0,30813.5,31030.5,1993500.7181,31173.88,32680.63,1137.75,31387.73,31974.4,34682.58,32526.15,31865.72,31548.66,28664.6,30326.31,30923.87,31228.44
2021-01-04 22:00:00,22.0,31030.5,31485.0,30969.5,31355.0,2648807.2712,31210.0,32666.12,1093.07,31352.19,31943.2,34643.3,32489.31,31829.63,31512.93,28632.13,30291.97,30888.85,31193.07
2021-01-04 23:00:00,23.0,31355.0,32038.0,31175.5,32005.0,2841478.799,31643.38,32657.38,1015.39,31410.42,31930.96,34707.65,32549.66,31888.76,31571.47,28685.32,30348.24,30946.23,31251.01
2021-01-05 00:00:00,0.0,32005.0,32862.0,32003.0,32443.5,8032476.70445,32328.38,32658.11,828.39,31594.01,31947.18,34910.51,32739.91,32075.14,31756.0,28852.98,30525.62,31127.11,31433.67
2021-01-05 01:00:00,1.0,32443.5,32811.5,32285.5,32805.0,3127130.05965,32586.38,32659.04,759.68,31792.49,31973.27,35129.82,32945.58,32276.64,31955.49,29034.23,30717.38,31322.65,31631.14
2021-01-05 02:00:00,2.0,32805.0,32846.5,32274.5,32350.0,2130696.40425,32569.0,32655.8,731.89,31947.79,31997.59,35301.42,33106.52,32434.3,32111.59,29176.06,30867.43,31475.65,31785.65
2021-01-05 03:00:00,3.0,32350.0,32575.0,31100.0,31211.0,7444513.4432,31809.0,32638.22,777.75,31920.03,31989.89,35270.75,33077.75,32406.12,32083.69,29150.71,30840.61,31448.31,31758.03
2021-01-05 04:00:00,4.0,31198.0,31559.5,30389.5,30861.0,10501559.2092,31002.0,32598.78,809.04,31736.43,31949.57,35067.87,32887.49,32219.72,31899.14,28983.04,30663.21,31267.41,31575.36
2021-01-05 05:00:00,5.0,30861.0,31348.5,30000.0,30439.0,9719326.6176,30662.12,32537.92,860.25,31521.57,31897.02,34830.46,32664.83,32001.59,31683.18,28786.82,30455.62,31055.73,31361.59
2021-01-05 06:00:00,6.0,30439.0,31274.0,29923.5,31110.5,7933463.86715,30686.75,32471.38,870.0,31354.6,31847.62,34645.97,32491.82,31832.08,31515.36,28634.34,30294.3,30891.23,31195.47
2021-01-05 07:00:00,7.0,31110.5,31306.0,30711.0,30800.5,2356218.58715,30982.0,32403.0,848.29,31280.08,31812.29,34563.63,32414.59,31756.43,31440.46,28566.28,30222.3,30817.81,31121.33
2021-01-05 08:00:00,8.0,30800.5,31506.5,30800.5,31184.0,5122456.86825,31072.88,32334.95,866.96,31238.64,31782.11,34517.83,32371.65,31714.36,31398.81,28528.44,30182.26,30776.99,31080.1
2021-01-05 09:00:00,9.0,31128.0,31800.0,31128.0,31578.5,7555725.47285,31408.62,32275.5,858.82,31272.64,31766.86,34555.4,32406.88,31748.87,31432.98,28559.49,30215.11,30810.48,31113.92
2021-01-05 10:00:00,10.0,31572.0,31689.5,31105.5,31353.0,1379444.91735,31430.0,32222.43,858.04,31304.11,31753.11,34590.18,32439.49,31780.82,31464.61,28588.23,30245.52,30841.49,31145.24
2021-01-05 11:00:00,11.0,31353.0,31805.0,31285.5,31804.5,4024669.73995,31562.0,32168.6,839.68,31355.69,31745.31,34647.17,32492.94,31833.19,31516.45,28635.33,30295.35,30892.3,31196.55
2021-01-05 12:00:00,12.0,31804.5,32084.5,31599.5,31614.5,6217237.49855,31775.75,32116.34,837.5,31439.7,31746.56,34740.0,32580.0,31918.48,31600.9,28712.06,30376.52,30975.07,31280.14
2021-01-05 13:00:00,13.0,31614.5,31932.0,31466.0,31497.5,5359049.3815,31627.5,32065.49,809.18,31477.26,31741.7,34781.5,32618.92,31956.61,31638.65,28746.36,30412.81,31012.08,31317.51
2021-01-05 14:00:00,14.0,31497.5,32438.0,31131.5,32401.5,8934685.7803,31867.12,32023.84,841.14,31555.23,31746.82,34867.66,32699.72,32035.77,31717.02,28817.56,30488.15,31088.9,31395.09
2021-01-05 15:00:00,15.0,32401.5,32423.0,31956.5,32151.0,4551755.67715,32233.0,31996.55,836.89,31690.79,31766.66,35017.44,32840.19,32173.39,31853.27,28941.36,30619.12,31222.45,31529.95
2021-01-05 16:00:00,16.0,32151.0,32729.5,31844.0,32522.5,6653058.211,32311.75,31979.04,859.29,31814.98,31788.91,35154.67,32968.89,32299.47,31978.1,29054.78,30739.11,31344.81,31653.51
2021-01-05 17:00:00,17.0,32522.5,32862.5,32312.0,32796.5,2554436.36345,32623.38,31974.91,793.25,31976.66,31822.97,35333.32,33136.43,32463.61,32140.61,29202.43,30895.32,31504.1,31814.37
2021-01-05 18:00:00,18.0,32796.5,33505.0,32724.0,33435.5,5033166.5471,33115.25,31982.4,765.46,32204.38,31875.72,35584.95,33372.41,32694.8,32369.49,29410.39,31115.34,31728.45,32040.94
2021-01-05 19:00:00,19.0,33435.5,34286.0,33200.0,33812.5,6732297.04195,33683.5,32002.24,746.71,32500.2,31949.5,35911.82,33678.97,32995.13,32666.84,29680.55,31401.16,32019.9,32335.26
2021-01-05 20:00:00,20.0,33812.5,34141.5,33433.5,34078.0,3720150.76735,33866.38,32014.6,700.82,32773.44,32027.74,36213.74,33962.11,33272.52,32941.47,29930.08,31665.16,32289.1,32607.11
2021-01-05 21:00:00,21.0,34078.0,34102.5,33584.5,33790.5,1942950.5809,33888.88,32018.85,695.32,32996.52,32103.71,36460.25,34193.29,33499.01,33165.7,30133.81,31880.7,32508.89,32829.06
2021-01-05 22:00:00,22.0,33790.5,34499.5,33790.5,34292.0,4651309.36715,34093.12,32034.12,695.54,33215.84,32184.91,36702.59,34420.56,33721.67,33386.15,30334.1,32092.6,32724.97,33047.27
2021-01-05 23:00:00,23.0,34292.0,34387.0,33779.5,34034.5,6733057.90195,34123.25,32054.9,690.93,33397.33,32264.02,36903.12,34608.63,33905.91,33568.56,30499.84,32267.95,32903.77,33227.83
2021-01-06 00:00:00,0.0,34034.5,34187.0,33367.0,33956.5,4755889.60985,33886.25,32075.48,707.79,33495.11,32330.24,37011.17,34709.96,34005.19,33666.85,30589.14,32362.43,33000.11,33325.12
2021-01-06 01:00:00,1.0,33956.5,34055.5,33553.5,33868.0,1480356.51965,33858.38,32092.79,706.54,33567.76,32392.61,37091.45,34785.25,34078.95,33739.87,30655.49,32432.62,33071.69,33397.4
2021-01-06 02:00:00,2.0,33866.0,34180.0,33836.5,33935.5,1679136.12135,33954.5,32105.59,696.43,33645.11,32456.36,37176.92,34865.4,34157.47,33817.61,30726.13,32507.35,33147.89,33474.36
2021-01-06 03:00:00,3.0,33935.5,34233.5,33725.0,34181.0,2130969.42535,34018.75,32116.96,699.46,33719.84,32520.13,37259.49,34942.84,34233.34,33892.73,30794.37,32579.55,33221.52,33548.71
2021-01-06 04:00:00,4.0,34175.0,35973.5,34175.0,35448.5,16108044.63685,34943.0,32148.04,734.61,33964.47,32619.02,37529.8,35196.34,34481.7,34138.61,31017.78,32815.91,33462.53,33792.1
2021-01-06 05:00:00,5.0,35448.5,35692.5,34666.0,35053.0,4418415.6316,35215.0,32191.52,774.61,34214.58,32724.98,37806.16,35455.52,34735.61,34390.0,31246.19,33057.56,33708.94,34040.93
2021-01-06 06:00:00,6.0,35053.0,35346.5,34911.0,35252.0,2252884.33305,35140.62,32233.37,742.46,34399.79,32823.58,38010.81,35647.45,34923.64,34576.16,31415.33,33236.51,33891.42,34225.2
2021-01-06 07:00:00,7.0,35252.0,35394.5,34500.0,34774.0,4420178.7054,34980.12,32282.96,767.04,34515.85,32911.6,38139.07,35767.72,35041.48,34692.82,31521.33,33348.65,34005.77,34340.68
2021-01-06 08:00:00,8.0,34774.0,35060.0,34107.0,34652.0,3368558.54125,34648.25,32336.91,779.32,34542.33,32982.49,38168.32,35795.16,35068.36,34719.44,31545.51,33374.23,34031.86,34367.03
2021-01-06 09:00:00,9.0,34652.0,34659.0,33672.5,33992.5,4132648.6172,34244.0,32396.89,772.21,34482.67,33033.98,38102.39,35733.33,35007.78,34659.46,31491.02,33316.59,33973.07,34307.66
2021-01-06 10:00:00,10.0,33992.5,34635.0,33937.0,34518.0,2547345.9617,34270.62,32485.04,771.5,34440.26,33084.45,38055.53,35689.39,34964.73,34616.84,31452.29,33275.61,33931.29,34265.47
2021-01-06 11:00:00,11.0,34518.0,35393.5,34445.5,35000.5,6031981.90915,34839.38,32579.21,802.21,34520.08,33156.08,38143.74,35772.11,35045.77,34697.07,31525.19,33352.74,34009.93,34344.89
2021-01-06 12:00:00,12.0,35000.5,35158.5,34543.0,35027.0,5190268.88235,34932.25,32661.96,795.54,34602.52,33228.58,38234.82,35857.53,35129.46,34779.93,31600.47,33432.38,34091.15,34426.9
2021-01-06 13:00:00,13.0,35027.0,35164.0,34415.0,34647.5,1808098.98035,34813.38,32737.92,805.64,34644.69,33293.26,38281.42,35901.23,35172.27,34822.32,31638.98,33473.13,34132.7,34468.86
2021-01-06 14:00:00,14.0,34647.0,34693.0,34174.5,34322.5,3800314.9863,34459.25,32793.61,784.11,34607.6,33340.85,38240.44,35862.8,35134.62,34785.04,31605.11,33437.29,34096.16,34431.96
2021-01-06 15:00:00,15.0,34322.5,34891.5,34266.0,34657.5,2941292.40545,34534.38,32848.0,792.93,34592.95,33389.57,38224.26,35847.62,35119.75,34770.32,31591.74,33423.14,34081.73,34417.39
2021-01-06 16:00:00,16.0,34657.5,35158.5,34419.5,34692.0,4964315.2251,34731.88,32916.85,821.18,34620.74,33444.36,38254.96,35876.41,35147.96,34798.25,31617.11,33449.99,34109.1,34445.03
2021-01-06 17:00:00,17.0,34692.0,35163.5,34632.5,35014.5,2204742.42215,34875.62,32995.1,822.79,34671.72,33502.78,38311.29,35929.24,35199.71,34849.48,31663.67,33499.24,34159.33,34495.75
2021-01-06 18:00:00,18.0,35015.0,35347.0,35015.0,35329.5,2580547.2626,35176.62,33079.06,718.07,34772.7,33571.1,38422.87,36033.88,35302.23,34950.98,31755.89,33596.81,34258.82,34596.22
2021-01-06 19:00:00,19.0,35329.5,35830.0,34723.0,34918.0,5123331.62845,35200.12,33157.35,723.82,34858.18,33637.59,38517.33,36122.47,35389.02,35036.91,31833.96,33679.4,34343.04,34681.27
2021-01-06 20:00:00,20.0,34923.0,36395.5,34324.5,36117.0,11504073.48275,35440.0,33239.53,840.64,34974.55,33711.16,38645.91,36243.05,35507.15,35153.87,31940.23,33791.83,34457.68,34797.05
2021-01-06 21:00:00,21.0,36134.5,36599.0,35741.0,35930.0,4960497.3787,36101.12,33342.18,838.04,35199.86,33808.71,38894.88,36476.54,35735.9,35380.34,32145.99,34009.53,34679.67,35021.22
2021-01-06 22:00:00,22.0,35930.0,36465.0,35750.0,36063.5,4787859.6712,36052.12,33443.06,821.04,35370.31,33900.27,39083.22,36653.18,35908.95,35551.66,32301.66,34174.22,34847.6,35190.81
2021-01-06 23:00:00,23.0,36063.5,37038.0,36040.5,36871.5,6201584.6647,36503.38,33544.31,821.82,35596.93,34006.52,39333.62,36888.01,36139.01,35779.44,32508.61,34393.17,35070.86,35416.27
2021-01-07 00:00:00,0.0,36871.5,37413.0,36496.0,37231.0,8368945.3468,37002.88,33641.7,837.46,35878.12,34128.82,39644.33,37179.4,36424.48,36062.07,32765.4,34664.85,35347.9,35696.03
2021-01-07 01:00:00,1.0,37231.0,37335.0,36738.0,36969.0,5669604.60435,37068.25,33735.07,812.39,36116.14,34248.8,39907.34,37426.06,36666.14,36301.32,32982.78,34894.82,35582.41,35932.85
2021-01-07 02:00:00,2.0,36969.0,37160.0,36554.0,37042.5,3600690.59725,36931.38,33825.95,811.71,36279.19,34358.29,40087.5,37595.02,36831.66,36465.2,33131.68,35052.36,35743.04,36095.07
2021-01-07 03:00:00,3.0,37042.5,37791.5,37014.0,37543.0,6271947.10915,37347.75,33941.34,813.75,36492.9,34480.31,40323.65,37816.48,37048.63,36680.01,33326.85,35258.84,35953.6,36307.7
2021-01-07 04:00:00,4.0,37543.0,37664.5,37171.5,37572.0,5202715.1314,37487.75,34076.46,811.93,36691.87,34603.06,40543.5,38022.66,37250.63,36880.0,33508.56,35451.08,36149.63,36505.66
2021-01-07 05:00:00,5.0,37572.0,37815.0,37267.5,37485.5,5693733.5037,37535.0,34219.65,806.36,36860.5,34722.73,40729.83,38197.41,37421.82,37049.49,33662.55,35614.01,36315.76,36673.43
2021-01-07 06:00:00,6.0,37485.5,37596.0,36857.0,37243.0,5732001.60205,37295.38,34357.33,806.36,36947.47,34827.74,40825.94,38287.54,37510.12,37136.91,33741.98,35698.04,36401.45,36759.96
2021-01-07 07:00:00,7.0,37243.0,37391.0,36788.0,36913.5,3578527.944,37083.88,34484.45,811.5,36974.75,34919.83,40856.08,38315.81,37537.82,37164.33,33766.9,35724.4,36428.33,36787.1
2021-01-07 08:00:00,8.0,36913.5,37389.0,36328.0,37258.0,4465100.7208,36972.12,34607.35,863.54,36974.23,35003.59,40855.5,38315.26,37537.29,37163.8,33766.42,35723.89,36427.81,36786.58
2021-01-07 09:00:00,9.0,37262.0,37546.0,36940.0,37533.0,2896776.52065,37320.25,34730.51,827.75,37043.43,35098.15,40931.97,38386.98,37607.55,37233.36,33829.62,35790.76,36495.99,36855.43
2021-01-07 10:00:00,10.0,37533.0,37540.0,36951.5,37080.0,2468687.59875,37276.12,34852.3,721.86,37089.97,35187.05,40983.39,38435.2,37654.79,37280.14,33872.12,35835.72,36541.84,36901.73
2021-01-07 11:00:00,11.0,37095.5,37999.0,37088.0,37869.0,6205070.01555,37512.88,34976.28,726.21,37174.55,35281.98,41076.85,38522.85,37740.66,37365.15,33949.36,35917.44,36625.17,36985.89
2021-01-07 12:00:00,12.0,37868.5,38200.0,37590.0,38012.5,14468292.3557,37917.75,35104.24,718.71,37323.19,35389.56,41241.1,38676.88,37891.56,37514.55,34085.11,36061.05,36771.62,37133.77
2021-01-07 13:00:00,13.0,38012.5,38506.0,37972.5,38229.0,9566417.29325,38180.0,35240.75,685.57,37494.55,35503.46,41430.45,38854.46,38065.54,37686.79,34241.6,36226.62,36940.45,37304.26
2021-01-07 14:00:00,14.0,38229.0,38674.5,38158.5,38504.0,5732765.52555,38391.5,35376.67,656.93,37673.94,35621.34,41628.67,39040.35,38247.66,37867.1,34405.43,36399.94,37117.18,37482.74
2021-01-07 15:00:00,15.0,38504.0,39057.5,38145.0,39055.5,6705232.89015,38690.5,35511.21,679.46,37877.25,35746.61,41853.32,39251.04,38454.06,38071.46,34591.1,36596.38,37317.49,37685.02
2021-01-07 16:00:00,16.0,39060.0,39596.0,39005.0,39146.5,16179112.80745,39201.88,35654.75,678.39,38142.18,35887.64,42146.05,39525.57,38723.02,38337.74,34833.04,36852.35,37578.5,37948.6
2021-01-07 17:00:00,17.0,39146.5,39829.5,39133.0,39781.5,9554182.59195,39472.62,35797.44,672.61,38408.27,36033.97,42440.07,39801.31,38993.16,38605.19,35076.04,37109.44,37840.66,38213.34
2021-01-07 18:00:00,18.0,39781.5,40428.0,36260.0,38849.5,30838416.61835,38829.75,35916.49,935.11,38492.56,36148.08,42533.22,39888.67,39078.75,38689.92,35153.03,37190.88,37923.71,38297.21
2021-01-07 19:00:00,19.0,38856.5,39214.0,37378.0,39056.0,16120131.58445,38626.12,36019.47,1027.14,38519.28,36249.22,42562.74,39916.35,39105.86,38716.77,35177.42,37216.69,37950.03,38323.79
2021-01-07 20:00:00,20.0,39056.0,39212.5,38392.0,39140.0,8334906.2703,38950.12,36125.38,1032.96,38605.45,36359.47,42657.95,40005.64,39193.35,38803.38,35256.12,37299.95,38034.92,38409.52
2021-01-07 21:00:00,21.0,39140.0,39930.5,39138.0,39734.0,5703243.07195,39485.62,36241.98,1046.5,38781.48,36487.06,42852.47,40188.06,39372.06,38980.32,35416.88,37470.03,38208.36,38584.66
2021-01-07 22:00:00,22.0,39734.0,40020.0,39178.5,39688.5,4124796.3012,39655.25,36357.85,1030.82,38956.24,36616.38,43045.56,40369.16,39549.48,39155.97,35576.47,37638.87,38380.53,38758.53
2021-01-07 23:00:00,23.0,39688.5,39704.0,38603.5,39485.0,4866546.5445,39370.25,36467.17,1066.14,39039.04,36728.78,43137.06,40454.96,39633.54,39239.2,35652.09,37718.88,38462.11,38840.91
2021-01-08 00:00:00,0.0,39485.0,39760.0,38800.0,38826.0,4000933.654,39217.75,36578.24,1092.68,39074.78,36830.37,43176.55,40492.0,39669.83,39275.12,35684.73,37753.41,38497.32,38876.47
2021-01-08 01:00:00,1.0,38826.0,39076.0,37844.0,38690.0,8733001.9,38609.0,36677.21,1115.04,38981.62,36902.97,43073.62,40395.47,39575.25,39181.49,35599.66,37663.41,38405.54,38783.79
2021-01-08 02:00:00,2.0,38690.0,38709.5,36548.0,37217.5,24879758.01745,37791.25,36757.14,1225.86,38743.55,36939.22,42810.55,40148.76,39333.55,38942.19,35382.24,37433.38,38170.98,38546.92
2021-01-08 03:00:00,3.0,37217.5,38500.0,37113.5,38387.5,6257258.59825,37804.62,36836.02,1286.79,38555.76,36974.55,42603.05,39954.16,39142.91,38753.45,35210.74,37251.95,37985.98,38360.09
2021-01-08 04:00:00,4.0,38387.5,38954.5,38202.5,38710.0,7024760.62155,38563.62,36911.45,1303.64,38557.34,37039.41,42604.79,39955.79,39144.5,38755.03,35212.18,37253.47,37987.52,38361.65
2021-01-08 05:00:00,5.0,38710.0,38728.5,37911.0,37984.5,3277920.6556,38333.5,36976.41,1296.86,38512.57,37092.23,42555.33,39909.4,39099.06,38710.03,35171.3,37210.21,37943.42,38317.11
2021-01-08 06:00:00,6.0,37984.5,38693.5,37565.0,38554.5,4021437.80385,38199.38,37040.14,1335.25,38449.93,37137.42,42486.11,39844.49,39035.46,38647.07,35114.09,37149.69,37881.7,38254.79
2021-01-08 07:00:00,7.0,38554.5,39149.5,38302.0,38930.5,3673949.23455,38734.12,37118.35,1346.04,38506.77,37202.59,42548.92,39903.39,39093.17,38704.2,35166.0,37204.61,37937.7,38311.34
2021-01-08 08:00:00,8.0,38930.5,38993.5,38421.5,38667.5,5017639.6973,38753.25,37203.87,1089.18,38556.07,37265.88,42603.39,39954.47,39143.21,38753.75,35211.02,37252.24,37986.27,38360.39
2021-01-08 09:00:00,9.0,38667.5,39397.0,38245.5,39381.5,2728338.95095,38922.88,37301.34,1040.29,38629.43,37333.51,42684.45,40030.49,39217.69,38827.49,35278.02,37323.12,38058.55,38433.38
2021-01-08 10:00:00,10.0,39381.5,41174.5,39257.5,40750.5,16685502.59125,40141.0,37423.64,1118.61,38931.74,37448.11,43018.5,40343.77,39524.61,39131.35,35554.1,37615.21,38356.4,38734.16
2021-01-08 11:00:00,11.0,40750.5,41547.5,40470.5,41300.5,9361371.14825,41017.25,37552.35,1138.93,39348.84,37593.78,43479.39,40776.0,39948.06,39550.59,35935.02,38018.21,38767.33,39149.14
2021-01-08 12:00:00,12.0,41300.5,41785.0,40902.0,41349.5,10438566.66595,41334.25,37685.72,1141.89,39745.92,37746.46,43918.15,41187.49,40351.19,39949.71,36297.65,38401.86,39158.55,39544.21
2021-01-08 13:00:00,13.0,41349.5,41677.5,40753.5,41348.5,4722934.4592,41282.25,37820.49,1129.29,40053.19,37890.77,44257.67,41505.9,40663.14,40258.55,36578.26,38698.73,39461.27,39849.92
2021-01-08 14:00:00,14.0,41348.5,41631.0,40915.5,41501.0,7680327.22315,41349.0,37964.03,1111.82,40312.35,38031.93,44544.04,41774.46,40926.25,40519.04,36814.93,38949.13,39716.6,40107.76
2021-01-08 15:00:00,15.0,41501.0,42000.0,39834.0,40885.5,20058065.81995,41055.12,38099.88,1178.54,40460.91,38155.32,44708.18,41928.4,41077.06,40668.36,36950.6,39092.66,39862.96,40255.56
2021-01-08 16:00:00,16.0,40885.5,41659.5,40392.0,41362.0,10920903.974,41074.75,38232.02,1114.68,40583.68,38274.48,44843.84,42055.62,41201.7,40791.75,37062.72,39211.28,39983.92,40377.71
2021-01-08 17:00:00,17.0,41362.0,41603.5,40898.5,41024.5,2599242.66285,41222.12,38364.24,1066.0,40711.37,38394.79,44984.93,42187.94,41331.34,40920.1,37179.33,39334.65,40109.72,40504.75
2021-01-08 18:00:00,18.0,41024.5,41164.0,39751.5,39902.0,8513362.04565,40460.5,38474.32,1113.18,40661.19,38479.11,44929.49,42135.95,41280.4,40869.67,37133.51,39286.18,40060.29,40454.83
2021-01-08 19:00:00,19.0,39902.0,40766.0,39902.0,40339.0,3666793.57245,40227.25,38579.05,1116.5,40574.4,38550.46,44833.6,42046.01,41192.29,40782.44,37054.25,39202.32,39974.78,40368.48
2021-01-08 20:00:00,20.0,40339.0,40500.0,38909.0,39071.0,12434803.1829,39704.75,38667.9,1149.54,40400.47,38597.58,44641.41,41865.78,41015.71,40607.61,36895.41,39034.27,39803.42,40195.44
2021-01-08 21:00:00,21.0,39071.0,40103.0,38664.5,40067.0,5319080.09795,39476.38,38738.22,1191.75,40215.65,38633.45,44437.19,41674.25,40828.07,40421.85,36726.62,38855.7,39621.33,40011.55
2021-01-08 22:00:00,22.0,40067.0,40810.0,39739.0,40702.0,4519735.2507,40329.5,38827.33,1227.39,40238.42,38702.67,44462.35,41697.85,40851.19,40444.73,36747.42,38877.7,39643.77,40034.21
2021-01-08 23:00:00,23.0,40702.0,40980.0,40474.0,40625.0,2506915.87465,40695.25,38914.66,1181.29,40329.79,38784.0,44563.3,41792.53,40943.95,40536.57,36830.86,38965.98,39733.78,40125.11
2021-01-09 00:00:00,0.0,40625.0,40987.0,40016.0,40294.0,5806586.11345,40480.5,38987.11,1113.71,40359.93,38853.25,44596.61,41823.76,40974.55,40566.86,36858.38,38995.1,39763.48,40155.1
2021-01-09 01:00:00,1.0,40294.0,40306.0,39764.0,40200.0,4731233.9677,40141.0,39051.13,1075.5,40316.14,38905.81,44548.23,41778.39,40930.1,40522.85,36818.4,38952.8,39720.34,40111.54
2021-01-09 02:00:00,2.0,40200.0,40577.0,39500.0,39980.0,3566132.7914,40064.25,39116.4,1089.36,40265.77,38953.09,44492.56,41726.18,40878.95,40472.21,36772.39,38904.12,39670.7,40061.41
2021-01-09 03:00:00,3.0,39980.0,40429.0,39737.0,40244.0,1457699.3129,40097.5,39173.68,1072.79,40232.11,38999.8,44455.37,41691.31,40844.78,40438.39,36741.66,38871.61,39637.55,40027.93
2021-01-09 04:00:00,4.0,40244.0,40546.0,39846.0,40250.0,2532493.1607,40221.5,39230.64,1071.68,40229.99,39049.67,44453.03,41689.11,40842.63,40436.26,36739.72,38869.56,39635.46,40025.82
2021-01-09 05:00:00,5.0,40250.0,40250.0,39200.0,39328.0,2260316.0638,39757.0,39276.93,991.96,40135.39,39078.54,44348.5,41591.08,40746.59,40341.17,36653.33,38778.16,39542.26,39931.7
2021-01-09 06:00:00,6.0,39328.0,39621.0,38844.0,39006.0,4238446.5866,39199.75,39316.6,956.93,39948.26,39083.49,44141.73,41397.16,40556.61,40153.08,36482.43,38597.36,39357.9,39745.52
2021-01-09 07:00:00,7.0,39006.0,39730.0,38780.0,39656.0,1956960.3269,39293.0,39362.62,974.43,39817.21,39092.04,43996.92,41261.36,40423.56,40021.36,36362.75,38470.74,39228.78,39615.13
2021-01-09 08:00:00,8.0,39656.0,40351.0,39319.0,40206.0,4809700.6692,39883.0,39423.27,947.25,39830.37,39124.32,44011.46,41274.99,40436.92,40034.59,36374.77,38483.45,39241.74,39628.22
2021-01-09 09:00:00,9.0,40206.0,40820.0,40206.0,40358.0,3224746.3381,40397.5,39487.38,929.39,39943.79,39176.29,44136.79,41392.53,40552.08,40148.59,36478.35,38593.04,39353.49,39741.08
2021-01-09 10:00:00,10.0,40358.0,40795.0,40143.0,40408.0,2270078.9482,40426.0,39553.0,862.32,40040.24,39227.3,44243.35,41492.47,40649.99,40245.53,36566.43,38686.22,39448.51,39837.03
